firm_id,period_start,year,quarter,duration_q,event_seriesA,seed_year,time_to_series_a_months,num_investors_total,seed_date,series_a_date,end_date,event_series_a,seed_amount_usd,diversity_spotlight_flag,num_partner_investors,metro_region,sector,entry_date,shock_25bp_units,nasdaqcom_ccr,t10y2y,shock25_lag1,shock25_lag2,shock25_lag3,shock25_lag4,shock25_lag5
6D.ai,2020-01-01,2020,1,3,0,2019,65.93298291721419,2.0,2019-06-26,,2024-12-23,0,3000000,0,1.0,SFBA,AI,2019-06-26,-1.6216,-15.29422,0.47,0.1336,0.2008,-0.4668,,
6D.ai,2020-04-01,2020,2,4,0,2019,65.93298291721419,2.0,2019-06-26,,2024-12-23,0,3000000,0,1.0,SFBA,AI,2019-06-26,0.032,26.72116,0.5,-1.6216,0.1336,0.2008,-0.4668,
6D.ai,2020-07-01,2020,3,5,0,2019,65.93298291721419,2.0,2019-06-26,,2024-12-23,0,3000000,0,1.0,SFBA,AI,2019-06-26,0.0716,10.4579,0.56,0.032,-1.6216,0.1336,0.2008,-0.4668
6D.ai,2020-10-01,2020,4,6,0,2019,65.93298291721419,2.0,2019-06-26,,2024-12-23,0,3000000,0,1.0,SFBA,AI,2019-06-26,0.0612,14.32945,0.8,0.0716,0.032,-1.6216,0.1336,0.2008
6D.ai,2021-01-01,2021,1,7,0,2019,65.93298291721419,2.0,2019-06-26,,2024-12-23,0,3000000,0,1.0,SFBA,AI,2019-06-26,0.0276,2.74429,1.58,0.0612,0.0716,0.032,-1.6216,0.1336
6D.ai,2021-04-01,2021,2,8,0,2019,65.93298291721419,2.0,2019-06-26,,2024-12-23,0,3000000,0,1.0,SFBA,AI,2019-06-26,0.1368,9.06597,1.2,0.0276,0.0612,0.0716,0.032,-1.6216
6D.ai,2021-07-01,2021,3,9,0,2019,65.93298291721419,2.0,2019-06-26,,2024-12-23,0,3000000,0,1.0,SFBA,AI,2019-06-26,0.0732,-0.38249,1.24,0.1368,0.0276,0.0612,0.0716,0.032
6D.ai,2021-10-01,2021,4,10,0,2019,65.93298291721419,2.0,2019-06-26,,2024-12-23,0,3000000,0,1.0,SFBA,AI,2019-06-26,0.2888,7.95533,0.79,0.0732,0.1368,0.0276,0.0612,0.0716
6D.ai,2022-01-01,2022,1,11,0,2019,65.93298291721419,2.0,2019-06-26,,2024-12-23,0,3000000,0,1.0,SFBA,AI,2019-06-26,0.562,-9.54635,0.04,0.2888,0.0732,0.1368,0.0276,0.0612
6D.ai,2022-04-01,2022,2,12,0,2019,65.93298291721419,2.0,2019-06-26,,2024-12-23,0,3000000,0,1.0,SFBA,AI,2019-06-26,0.282,-25.41814,0.06,0.562,0.2888,0.0732,0.1368,0.0276
6D.ai,2022-07-01,2022,3,13,0,2019,65.93298291721419,2.0,2019-06-26,,2024-12-23,0,3000000,0,1.0,SFBA,AI,2019-06-26,0.5788,-4.19532,-0.39,0.282,0.562,0.2888,0.0732,0.1368
6D.ai,2022-10-01,2022,4,14,0,2019,65.93298291721419,2.0,2019-06-26,,2024-12-23,0,3000000,0,1.0,SFBA,AI,2019-06-26,0.0476,-1.03736,-0.53,0.5788,0.282,0.562,0.2888,0.0732
6D.ai,2023-01-01,2023,1,15,0,2019,65.93298291721419,2.0,2019-06-26,,2024-12-23,0,3000000,0,1.0,SFBA,AI,2019-06-26,-0.136,15.50525,-0.58,0.0476,0.5788,0.282,0.562,0.2888
6D.ai,2023-04-01,2023,2,16,0,2019,65.93298291721419,2.0,2019-06-26,,2024-12-23,0,3000000,0,1.0,SFBA,AI,2019-06-26,0.5172,12.05626,-1.06,-0.136,0.0476,0.5788,0.282,0.562
6D.ai,2023-07-01,2023,3,17,0,2019,65.93298291721419,2.0,2019-06-26,,2024-12-23,0,3000000,0,1.0,SFBA,AI,2019-06-26,0.404,-4.21135,-0.44,0.5172,-0.136,0.0476,0.5788,0.282
6d bytes,2017-04-01,2017,2,0,0,2017,90.37450722733246,6.0,2017-06-12,,2024-12-23,0,3000000,0,3.0,SFBA,AI,2017-06-12,0.1972,3.79529,0.93,,,,,
6d bytes,2017-07-01,2017,3,1,0,2017,90.37450722733246,6.0,2017-06-12,,2024-12-23,0,3000000,0,3.0,SFBA,AI,2017-06-12,0.2184,5.62873,0.86,0.1972,,,,
6d bytes,2017-10-01,2017,4,2,0,2017,90.37450722733246,6.0,2017-06-12,,2024-12-23,0,3000000,0,3.0,SFBA,AI,2017-06-12,0.0576,6.08322,0.51,0.2184,0.1972,,,
6d bytes,2018-01-01,2018,1,3,0,2017,90.37450722733246,6.0,2017-06-12,,2024-12-23,0,3000000,0,3.0,SFBA,AI,2017-06-12,0.0792,2.29196,0.47,0.0576,0.2184,0.1972,,
6d bytes,2018-04-01,2018,2,4,0,2017,90.37450722733246,6.0,2017-06-12,,2024-12-23,0,3000000,0,3.0,SFBA,AI,2017-06-12,0.1228,6.13432,0.33,0.0792,0.0576,0.2184,0.1972,
6d bytes,2018-07-01,2018,3,5,0,2017,90.37450722733246,6.0,2017-06-12,,2024-12-23,0,3000000,0,3.0,SFBA,AI,2017-06-12,0.036,6.89432,0.24,0.1228,0.0792,0.0576,0.2184,0.1972
6d bytes,2018-10-01,2018,4,6,0,2017,90.37450722733246,6.0,2017-06-12,,2024-12-23,0,3000000,0,3.0,SFBA,AI,2017-06-12,0.186,-19.28177,0.21,0.036,0.1228,0.0792,0.0576,0.2184
6d bytes,2019-01-01,2019,1,7,0,2017,90.37450722733246,6.0,2017-06-12,,2024-12-23,0,3000000,0,3.0,SFBA,AI,2017-06-12,-0.1864,15.262,0.14,0.186,0.036,0.1228,0.0792,0.0576
6d bytes,2019-04-01,2019,2,8,0,2017,90.37450722733246,6.0,2017-06-12,,2024-12-23,0,3000000,0,3.0,SFBA,AI,2017-06-12,-0.4668,3.52003,0.25,-0.1864,0.186,0.036,0.1228,0.0792
6d bytes,2019-07-01,2019,3,9,0,2017,90.37450722733246,6.0,2017-06-12,,2024-12-23,0,3000000,0,3.0,SFBA,AI,2017-06-12,0.2008,-0.08634,0.05,-0.4668,-0.1864,0.186,0.036,0.1228
6d bytes,2019-10-01,2019,4,10,0,2017,90.37450722733246,6.0,2017-06-12,,2024-12-23,0,3000000,0,3.0,SFBA,AI,2017-06-12,0.1336,11.48177,0.34,0.2008,-0.4668,-0.1864,0.186,0.036
6d bytes,2020-01-01,2020,1,11,0,2017,90.37450722733246,6.0,2017-06-12,,2024-12-23,0,3000000,0,3.0,SFBA,AI,2017-06-12,-1.6216,-15.29422,0.47,0.1336,0.2008,-0.4668,-0.1864,0.186
6d bytes,2020-04-01,2020,2,12,0,2017,90.37450722733246,6.0,2017-06-12,,2024-12-23,0,3000000,0,3.0,SFBA,AI,2017-06-12,0.032,26.72116,0.5,-1.6216,0.1336,0.2008,-0.4668,-0.1864
6d bytes,2020-07-01,2020,3,13,0,2017,90.37450722733246,6.0,2017-06-12,,2024-12-23,0,3000000,0,3.0,SFBA,AI,2017-06-12,0.0716,10.4579,0.56,0.032,-1.6216,0.1336,0.2008,-0.4668
6d bytes,2020-10-01,2020,4,14,0,2017,90.37450722733246,6.0,2017-06-12,,2024-12-23,0,3000000,0,3.0,SFBA,AI,2017-06-12,0.0612,14.32945,0.8,0.0716,0.032,-1.6216,0.1336,0.2008
6d bytes,2021-01-01,2021,1,15,0,2017,90.37450722733246,6.0,2017-06-12,,2024-12-23,0,3000000,0,3.0,SFBA,AI,2017-06-12,0.0276,2.74429,1.58,0.0612,0.0716,0.032,-1.6216,0.1336
6d bytes,2021-04-01,2021,2,16,0,2017,90.37450722733246,6.0,2017-06-12,,2024-12-23,0,3000000,0,3.0,SFBA,AI,2017-06-12,0.1368,9.06597,1.2,0.0276,0.0612,0.0716,0.032,-1.6216
6d bytes,2021-07-01,2021,3,17,0,2017,90.37450722733246,6.0,2017-06-12,,2024-12-23,0,3000000,0,3.0,SFBA,AI,2017-06-12,0.0732,-0.38249,1.24,0.1368,0.0276,0.0612,0.0716,0.032
6d bytes,2021-10-01,2021,4,18,0,2017,90.37450722733246,6.0,2017-06-12,,2024-12-23,0,3000000,0,3.0,SFBA,AI,2017-06-12,0.2888,7.95533,0.79,0.0732,0.1368,0.0276,0.0612,0.0716
6d bytes,2022-01-01,2022,1,19,0,2017,90.37450722733246,6.0,2017-06-12,,2024-12-23,0,3000000,0,3.0,SFBA,AI,2017-06-12,0.562,-9.54635,0.04,0.2888,0.0732,0.1368,0.0276,0.0612
6d bytes,2022-04-01,2022,2,20,0,2017,90.37450722733246,6.0,2017-06-12,,2024-12-23,0,3000000,0,3.0,SFBA,AI,2017-06-12,0.282,-25.41814,0.06,0.562,0.2888,0.0732,0.1368,0.0276
6d bytes,2022-07-01,2022,3,21,0,2017,90.37450722733246,6.0,2017-06-12,,2024-12-23,0,3000000,0,3.0,SFBA,AI,2017-06-12,0.5788,-4.19532,-0.39,0.282,0.562,0.2888,0.0732,0.1368
6d bytes,2022-10-01,2022,4,22,0,2017,90.37450722733246,6.0,2017-06-12,,2024-12-23,0,3000000,0,3.0,SFBA,AI,2017-06-12,0.0476,-1.03736,-0.53,0.5788,0.282,0.562,0.2888,0.0732
6d bytes,2023-01-01,2023,1,23,0,2017,90.37450722733246,6.0,2017-06-12,,2024-12-23,0,3000000,0,3.0,SFBA,AI,2017-06-12,-0.136,15.50525,-0.58,0.0476,0.5788,0.282,0.562,0.2888
6d bytes,2023-04-01,2023,2,24,0,2017,90.37450722733246,6.0,2017-06-12,,2024-12-23,0,3000000,0,3.0,SFBA,AI,2017-06-12,0.5172,12.05626,-1.06,-0.136,0.0476,0.5788,0.282,0.562
6d bytes,2023-07-01,2023,3,25,0,2017,90.37450722733246,6.0,2017-06-12,,2024-12-23,0,3000000,0,3.0,SFBA,AI,2017-06-12,0.404,-4.21135,-0.44,0.5172,-0.136,0.0476,0.5788,0.282
6figr.com,2018-10-01,2018,4,0,0,2018,74.40867279894874,1.0,2018-10-05,,2024-12-17,0,500000,0,,SFBA,FinTech,2018-10-05,0.186,-19.28177,0.21,,,,,
6figr.com,2018-10-01,2018,4,0,0,2018,74.60578186596584,1.0,2018-10-05,,2024-12-23,0,500000,0,,SFBA,AI,2018-10-05,0.186,-19.28177,0.21,0.186,,,,
6figr.com,2018-10-01,2018,4,0,0,2018,74.40867279894874,1.0,2018-10-05,,2024-12-17,0,500000,0,,SFBA,FinTech,2018-10-05,0.186,-19.28177,0.21,0.186,0.186,,,
6figr.com,2018-10-01,2018,4,0,0,2018,74.60578186596584,1.0,2018-10-05,,2024-12-23,0,500000,0,,SFBA,AI,2018-10-05,0.186,-19.28177,0.21,0.186,0.186,0.186,,
6figr.com,2019-01-01,2019,1,1,0,2018,74.40867279894874,1.0,2018-10-05,,2024-12-17,0,500000,0,,SFBA,FinTech,2018-10-05,-0.1864,15.262,0.14,0.186,0.186,0.186,0.186,
6figr.com,2019-01-01,2019,1,1,0,2018,74.60578186596584,1.0,2018-10-05,,2024-12-23,0,500000,0,,SFBA,AI,2018-10-05,-0.1864,15.262,0.14,-0.1864,0.186,0.186,0.186,0.186
6figr.com,2019-01-01,2019,1,1,0,2018,74.40867279894874,1.0,2018-10-05,,2024-12-17,0,500000,0,,SFBA,FinTech,2018-10-05,-0.1864,15.262,0.14,-0.1864,-0.1864,0.186,0.186,0.186
6figr.com,2019-01-01,2019,1,1,0,2018,74.60578186596584,1.0,2018-10-05,,2024-12-23,0,500000,0,,SFBA,AI,2018-10-05,-0.1864,15.262,0.14,-0.1864,-0.1864,-0.1864,0.186,0.186
6figr.com,2019-04-01,2019,2,2,0,2018,74.40867279894874,1.0,2018-10-05,,2024-12-17,0,500000,0,,SFBA,FinTech,2018-10-05,-0.4668,3.52003,0.25,-0.1864,-0.1864,-0.1864,-0.1864,0.186
6figr.com,2019-04-01,2019,2,2,0,2018,74.60578186596584,1.0,2018-10-05,,2024-12-23,0,500000,0,,SFBA,AI,2018-10-05,-0.4668,3.52003,0.25,-0.4668,-0.1864,-0.1864,-0.1864,-0.1864
6figr.com,2019-04-01,2019,2,2,0,2018,74.40867279894874,1.0,2018-10-05,,2024-12-17,0,500000,0,,SFBA,FinTech,2018-10-05,-0.4668,3.52003,0.25,-0.4668,-0.4668,-0.1864,-0.1864,-0.1864
6figr.com,2019-04-01,2019,2,2,0,2018,74.60578186596584,1.0,2018-10-05,,2024-12-23,0,500000,0,,SFBA,AI,2018-10-05,-0.4668,3.52003,0.25,-0.4668,-0.4668,-0.4668,-0.1864,-0.1864
6figr.com,2019-07-01,2019,3,3,0,2018,74.40867279894874,1.0,2018-10-05,,2024-12-17,0,500000,0,,SFBA,FinTech,2018-10-05,0.2008,-0.08634,0.05,-0.4668,-0.4668,-0.4668,-0.4668,-0.1864
6figr.com,2019-07-01,2019,3,3,0,2018,74.60578186596584,1.0,2018-10-05,,2024-12-23,0,500000,0,,SFBA,AI,2018-10-05,0.2008,-0.08634,0.05,0.2008,-0.4668,-0.4668,-0.4668,-0.4668
6figr.com,2019-07-01,2019,3,3,0,2018,74.40867279894874,1.0,2018-10-05,,2024-12-17,0,500000,0,,SFBA,FinTech,2018-10-05,0.2008,-0.08634,0.05,0.2008,0.2008,-0.4668,-0.4668,-0.4668
6figr.com,2019-07-01,2019,3,3,0,2018,74.60578186596584,1.0,2018-10-05,,2024-12-23,0,500000,0,,SFBA,AI,2018-10-05,0.2008,-0.08634,0.05,0.2008,0.2008,0.2008,-0.4668,-0.4668
6figr.com,2019-10-01,2019,4,4,0,2018,74.40867279894874,1.0,2018-10-05,,2024-12-17,0,500000,0,,SFBA,FinTech,2018-10-05,0.1336,11.48177,0.34,0.2008,0.2008,0.2008,0.2008,-0.4668
6figr.com,2019-10-01,2019,4,4,0,2018,74.60578186596584,1.0,2018-10-05,,2024-12-23,0,500000,0,,SFBA,AI,2018-10-05,0.1336,11.48177,0.34,0.1336,0.2008,0.2008,0.2008,0.2008
6figr.com,2019-10-01,2019,4,4,0,2018,74.40867279894874,1.0,2018-10-05,,2024-12-17,0,500000,0,,SFBA,FinTech,2018-10-05,0.1336,11.48177,0.34,0.1336,0.1336,0.2008,0.2008,0.2008
6figr.com,2019-10-01,2019,4,4,0,2018,74.60578186596584,1.0,2018-10-05,,2024-12-23,0,500000,0,,SFBA,AI,2018-10-05,0.1336,11.48177,0.34,0.1336,0.1336,0.1336,0.2008,0.2008
6figr.com,2020-01-01,2020,1,5,0,2018,74.40867279894874,1.0,2018-10-05,,2024-12-17,0,500000,0,,SFBA,FinTech,2018-10-05,-1.6216,-15.29422,0.47,0.1336,0.1336,0.1336,0.1336,0.2008
6figr.com,2020-01-01,2020,1,5,0,2018,74.60578186596584,1.0,2018-10-05,,2024-12-23,0,500000,0,,SFBA,AI,2018-10-05,-1.6216,-15.29422,0.47,-1.6216,0.1336,0.1336,0.1336,0.1336
6figr.com,2020-01-01,2020,1,5,0,2018,74.40867279894874,1.0,2018-10-05,,2024-12-17,0,500000,0,,SFBA,FinTech,2018-10-05,-1.6216,-15.29422,0.47,-1.6216,-1.6216,0.1336,0.1336,0.1336
6figr.com,2020-01-01,2020,1,5,0,2018,74.60578186596584,1.0,2018-10-05,,2024-12-23,0,500000,0,,SFBA,AI,2018-10-05,-1.6216,-15.29422,0.47,-1.6216,-1.6216,-1.6216,0.1336,0.1336
6figr.com,2020-04-01,2020,2,6,0,2018,74.40867279894874,1.0,2018-10-05,,2024-12-17,0,500000,0,,SFBA,FinTech,2018-10-05,0.032,26.72116,0.5,-1.6216,-1.6216,-1.6216,-1.6216,0.1336
6figr.com,2020-04-01,2020,2,6,0,2018,74.60578186596584,1.0,2018-10-05,,2024-12-23,0,500000,0,,SFBA,AI,2018-10-05,0.032,26.72116,0.5,0.032,-1.6216,-1.6216,-1.6216,-1.6216
6figr.com,2020-04-01,2020,2,6,0,2018,74.40867279894874,1.0,2018-10-05,,2024-12-17,0,500000,0,,SFBA,FinTech,2018-10-05,0.032,26.72116,0.5,0.032,0.032,-1.6216,-1.6216,-1.6216
6figr.com,2020-04-01,2020,2,6,0,2018,74.60578186596584,1.0,2018-10-05,,2024-12-23,0,500000,0,,SFBA,AI,2018-10-05,0.032,26.72116,0.5,0.032,0.032,0.032,-1.6216,-1.6216
6figr.com,2020-07-01,2020,3,7,0,2018,74.40867279894874,1.0,2018-10-05,,2024-12-17,0,500000,0,,SFBA,FinTech,2018-10-05,0.0716,10.4579,0.56,0.032,0.032,0.032,0.032,-1.6216
6figr.com,2020-07-01,2020,3,7,0,2018,74.60578186596584,1.0,2018-10-05,,2024-12-23,0,500000,0,,SFBA,AI,2018-10-05,0.0716,10.4579,0.56,0.0716,0.032,0.032,0.032,0.032
6figr.com,2020-07-01,2020,3,7,0,2018,74.40867279894874,1.0,2018-10-05,,2024-12-17,0,500000,0,,SFBA,FinTech,2018-10-05,0.0716,10.4579,0.56,0.0716,0.0716,0.032,0.032,0.032
6figr.com,2020-07-01,2020,3,7,0,2018,74.60578186596584,1.0,2018-10-05,,2024-12-23,0,500000,0,,SFBA,AI,2018-10-05,0.0716,10.4579,0.56,0.0716,0.0716,0.0716,0.032,0.032
6figr.com,2020-10-01,2020,4,8,0,2018,74.40867279894874,1.0,2018-10-05,,2024-12-17,0,500000,0,,SFBA,FinTech,2018-10-05,0.0612,14.32945,0.8,0.0716,0.0716,0.0716,0.0716,0.032
6figr.com,2020-10-01,2020,4,8,0,2018,74.60578186596584,1.0,2018-10-05,,2024-12-23,0,500000,0,,SFBA,AI,2018-10-05,0.0612,14.32945,0.8,0.0612,0.0716,0.0716,0.0716,0.0716
6figr.com,2020-10-01,2020,4,8,0,2018,74.40867279894874,1.0,2018-10-05,,2024-12-17,0,500000,0,,SFBA,FinTech,2018-10-05,0.0612,14.32945,0.8,0.0612,0.0612,0.0716,0.0716,0.0716
6figr.com,2020-10-01,2020,4,8,0,2018,74.60578186596584,1.0,2018-10-05,,2024-12-23,0,500000,0,,SFBA,AI,2018-10-05,0.0612,14.32945,0.8,0.0612,0.0612,0.0612,0.0716,0.0716
6figr.com,2021-01-01,2021,1,9,0,2018,74.40867279894874,1.0,2018-10-05,,2024-12-17,0,500000,0,,SFBA,FinTech,2018-10-05,0.0276,2.74429,1.58,0.0612,0.0612,0.0612,0.0612,0.0716
6figr.com,2021-01-01,2021,1,9,0,2018,74.60578186596584,1.0,2018-10-05,,2024-12-23,0,500000,0,,SFBA,AI,2018-10-05,0.0276,2.74429,1.58,0.0276,0.0612,0.0612,0.0612,0.0612
6figr.com,2021-01-01,2021,1,9,0,2018,74.40867279894874,1.0,2018-10-05,,2024-12-17,0,500000,0,,SFBA,FinTech,2018-10-05,0.0276,2.74429,1.58,0.0276,0.0276,0.0612,0.0612,0.0612
6figr.com,2021-01-01,2021,1,9,0,2018,74.60578186596584,1.0,2018-10-05,,2024-12-23,0,500000,0,,SFBA,AI,2018-10-05,0.0276,2.74429,1.58,0.0276,0.0276,0.0276,0.0612,0.0612
6figr.com,2021-04-01,2021,2,10,0,2018,74.40867279894874,1.0,2018-10-05,,2024-12-17,0,500000,0,,SFBA,FinTech,2018-10-05,0.1368,9.06597,1.2,0.0276,0.0276,0.0276,0.0276,0.0612
6figr.com,2021-04-01,2021,2,10,0,2018,74.60578186596584,1.0,2018-10-05,,2024-12-23,0,500000,0,,SFBA,AI,2018-10-05,0.1368,9.06597,1.2,0.1368,0.0276,0.0276,0.0276,0.0276
6figr.com,2021-04-01,2021,2,10,0,2018,74.40867279894874,1.0,2018-10-05,,2024-12-17,0,500000,0,,SFBA,FinTech,2018-10-05,0.1368,9.06597,1.2,0.1368,0.1368,0.0276,0.0276,0.0276
6figr.com,2021-04-01,2021,2,10,0,2018,74.60578186596584,1.0,2018-10-05,,2024-12-23,0,500000,0,,SFBA,AI,2018-10-05,0.1368,9.06597,1.2,0.1368,0.1368,0.1368,0.0276,0.0276
6figr.com,2021-07-01,2021,3,11,0,2018,74.40867279894874,1.0,2018-10-05,,2024-12-17,0,500000,0,,SFBA,FinTech,2018-10-05,0.0732,-0.38249,1.24,0.1368,0.1368,0.1368,0.1368,0.0276
6figr.com,2021-07-01,2021,3,11,0,2018,74.60578186596584,1.0,2018-10-05,,2024-12-23,0,500000,0,,SFBA,AI,2018-10-05,0.0732,-0.38249,1.24,0.0732,0.1368,0.1368,0.1368,0.1368
6figr.com,2021-07-01,2021,3,11,0,2018,74.40867279894874,1.0,2018-10-05,,2024-12-17,0,500000,0,,SFBA,FinTech,2018-10-05,0.0732,-0.38249,1.24,0.0732,0.0732,0.1368,0.1368,0.1368
6figr.com,2021-07-01,2021,3,11,0,2018,74.60578186596584,1.0,2018-10-05,,2024-12-23,0,500000,0,,SFBA,AI,2018-10-05,0.0732,-0.38249,1.24,0.0732,0.0732,0.0732,0.1368,0.1368
6figr.com,2021-10-01,2021,4,12,0,2018,74.40867279894874,1.0,2018-10-05,,2024-12-17,0,500000,0,,SFBA,FinTech,2018-10-05,0.2888,7.95533,0.79,0.0732,0.0732,0.0732,0.0732,0.1368
6figr.com,2021-10-01,2021,4,12,0,2018,74.60578186596584,1.0,2018-10-05,,2024-12-23,0,500000,0,,SFBA,AI,2018-10-05,0.2888,7.95533,0.79,0.2888,0.0732,0.0732,0.0732,0.0732
6figr.com,2021-10-01,2021,4,12,0,2018,74.40867279894874,1.0,2018-10-05,,2024-12-17,0,500000,0,,SFBA,FinTech,2018-10-05,0.2888,7.95533,0.79,0.2888,0.2888,0.0732,0.0732,0.0732
6figr.com,2021-10-01,2021,4,12,0,2018,74.60578186596584,1.0,2018-10-05,,2024-12-23,0,500000,0,,SFBA,AI,2018-10-05,0.2888,7.95533,0.79,0.2888,0.2888,0.2888,0.0732,0.0732
6figr.com,2022-01-01,2022,1,13,0,2018,74.40867279894874,1.0,2018-10-05,,2024-12-17,0,500000,0,,SFBA,FinTech,2018-10-05,0.562,-9.54635,0.04,0.2888,0.2888,0.2888,0.2888,0.0732
6figr.com,2022-01-01,2022,1,13,0,2018,74.60578186596584,1.0,2018-10-05,,2024-12-23,0,500000,0,,SFBA,AI,2018-10-05,0.562,-9.54635,0.04,0.562,0.2888,0.2888,0.2888,0.2888
6figr.com,2022-01-01,2022,1,13,0,2018,74.40867279894874,1.0,2018-10-05,,2024-12-17,0,500000,0,,SFBA,FinTech,2018-10-05,0.562,-9.54635,0.04,0.562,0.562,0.2888,0.2888,0.2888
6figr.com,2022-01-01,2022,1,13,0,2018,74.60578186596584,1.0,2018-10-05,,2024-12-23,0,500000,0,,SFBA,AI,2018-10-05,0.562,-9.54635,0.04,0.562,0.562,0.562,0.2888,0.2888
6figr.com,2022-04-01,2022,2,14,0,2018,74.40867279894874,1.0,2018-10-05,,2024-12-17,0,500000,0,,SFBA,FinTech,2018-10-05,0.282,-25.41814,0.06,0.562,0.562,0.562,0.562,0.2888
6figr.com,2022-04-01,2022,2,14,0,2018,74.60578186596584,1.0,2018-10-05,,2024-12-23,0,500000,0,,SFBA,AI,2018-10-05,0.282,-25.41814,0.06,0.282,0.562,0.562,0.562,0.562
6figr.com,2022-04-01,2022,2,14,0,2018,74.40867279894874,1.0,2018-10-05,,2024-12-17,0,500000,0,,SFBA,FinTech,2018-10-05,0.282,-25.41814,0.06,0.282,0.282,0.562,0.562,0.562
6figr.com,2022-04-01,2022,2,14,0,2018,74.60578186596584,1.0,2018-10-05,,2024-12-23,0,500000,0,,SFBA,AI,2018-10-05,0.282,-25.41814,0.06,0.282,0.282,0.282,0.562,0.562
6figr.com,2022-07-01,2022,3,15,0,2018,74.40867279894874,1.0,2018-10-05,,2024-12-17,0,500000,0,,SFBA,FinTech,2018-10-05,0.5788,-4.19532,-0.39,0.282,0.282,0.282,0.282,0.562
6figr.com,2022-07-01,2022,3,15,0,2018,74.60578186596584,1.0,2018-10-05,,2024-12-23,0,500000,0,,SFBA,AI,2018-10-05,0.5788,-4.19532,-0.39,0.5788,0.282,0.282,0.282,0.282
6figr.com,2022-07-01,2022,3,15,0,2018,74.40867279894874,1.0,2018-10-05,,2024-12-17,0,500000,0,,SFBA,FinTech,2018-10-05,0.5788,-4.19532,-0.39,0.5788,0.5788,0.282,0.282,0.282
6figr.com,2022-07-01,2022,3,15,0,2018,74.60578186596584,1.0,2018-10-05,,2024-12-23,0,500000,0,,SFBA,AI,2018-10-05,0.5788,-4.19532,-0.39,0.5788,0.5788,0.5788,0.282,0.282
6figr.com,2022-10-01,2022,4,16,0,2018,74.40867279894874,1.0,2018-10-05,,2024-12-17,0,500000,0,,SFBA,FinTech,2018-10-05,0.0476,-1.03736,-0.53,0.5788,0.5788,0.5788,0.5788,0.282
6figr.com,2022-10-01,2022,4,16,0,2018,74.60578186596584,1.0,2018-10-05,,2024-12-23,0,500000,0,,SFBA,AI,2018-10-05,0.0476,-1.03736,-0.53,0.0476,0.5788,0.5788,0.5788,0.5788
6figr.com,2022-10-01,2022,4,16,0,2018,74.40867279894874,1.0,2018-10-05,,2024-12-17,0,500000,0,,SFBA,FinTech,2018-10-05,0.0476,-1.03736,-0.53,0.0476,0.0476,0.5788,0.5788,0.5788
6figr.com,2022-10-01,2022,4,16,0,2018,74.60578186596584,1.0,2018-10-05,,2024-12-23,0,500000,0,,SFBA,AI,2018-10-05,0.0476,-1.03736,-0.53,0.0476,0.0476,0.0476,0.5788,0.5788
6figr.com,2023-01-01,2023,1,17,0,2018,74.40867279894874,1.0,2018-10-05,,2024-12-17,0,500000,0,,SFBA,FinTech,2018-10-05,-0.136,15.50525,-0.58,0.0476,0.0476,0.0476,0.0476,0.5788
6figr.com,2023-01-01,2023,1,17,0,2018,74.60578186596584,1.0,2018-10-05,,2024-12-23,0,500000,0,,SFBA,AI,2018-10-05,-0.136,15.50525,-0.58,-0.136,0.0476,0.0476,0.0476,0.0476
6figr.com,2023-01-01,2023,1,17,0,2018,74.40867279894874,1.0,2018-10-05,,2024-12-17,0,500000,0,,SFBA,FinTech,2018-10-05,-0.136,15.50525,-0.58,-0.136,-0.136,0.0476,0.0476,0.0476
6figr.com,2023-01-01,2023,1,17,0,2018,74.60578186596584,1.0,2018-10-05,,2024-12-23,0,500000,0,,SFBA,AI,2018-10-05,-0.136,15.50525,-0.58,-0.136,-0.136,-0.136,0.0476,0.0476
6figr.com,2023-04-01,2023,2,18,0,2018,74.40867279894874,1.0,2018-10-05,,2024-12-17,0,500000,0,,SFBA,FinTech,2018-10-05,0.5172,12.05626,-1.06,-0.136,-0.136,-0.136,-0.136,0.0476
6figr.com,2023-04-01,2023,2,18,0,2018,74.60578186596584,1.0,2018-10-05,,2024-12-23,0,500000,0,,SFBA,AI,2018-10-05,0.5172,12.05626,-1.06,0.5172,-0.136,-0.136,-0.136,-0.136
6figr.com,2023-04-01,2023,2,18,0,2018,74.40867279894874,1.0,2018-10-05,,2024-12-17,0,500000,0,,SFBA,FinTech,2018-10-05,0.5172,12.05626,-1.06,0.5172,0.5172,-0.136,-0.136,-0.136
6figr.com,2023-04-01,2023,2,18,0,2018,74.60578186596584,1.0,2018-10-05,,2024-12-23,0,500000,0,,SFBA,AI,2018-10-05,0.5172,12.05626,-1.06,0.5172,0.5172,0.5172,-0.136,-0.136
6figr.com,2023-07-01,2023,3,19,0,2018,74.40867279894874,1.0,2018-10-05,,2024-12-17,0,500000,0,,SFBA,FinTech,2018-10-05,0.404,-4.21135,-0.44,0.5172,0.5172,0.5172,0.5172,-0.136
6figr.com,2023-07-01,2023,3,19,0,2018,74.60578186596584,1.0,2018-10-05,,2024-12-23,0,500000,0,,SFBA,AI,2018-10-05,0.404,-4.21135,-0.44,0.404,0.5172,0.5172,0.5172,0.5172
6figr.com,2023-07-01,2023,3,19,0,2018,74.40867279894874,1.0,2018-10-05,,2024-12-17,0,500000,0,,SFBA,FinTech,2018-10-05,0.404,-4.21135,-0.44,0.404,0.404,0.5172,0.5172,0.5172
